s       |  code       |  functions       |  Mean
1       |  WALKING_DOWNSTAIRS       |  fBodyAccJerk.std...Z       |  -0.408227423191489
1       |  WALKING_DOWNSTAIRS       |  fBodyAccMag.mean..       |  0.293424826591489
1       |  WALKING_DOWNSTAIRS       |  fBodyAccMag.meanFreq..       |  0.0938321297617021
1       |  WALKING_DOWNSTAIRS       |  fBodyAccMag.std..       |  -0.0214787881723404
1       |  WALKING_DOWNSTAIRS       |  fBodyBodyAccJerkMag.mean..       |  0.222247409576596
1       |  WALKING_DOWNSTAIRS       |  fBodyBodyAccJerkMag.meanFreq..       |  0.0188355111404255
1       |  WALKING_DOWNSTAIRS       |  fBodyBodyAccJerkMag.std..       |  0.227480732542553
1       |  WALKING_DOWNSTAIRS       |  fBodyBodyGyroJerkMag.mean..       |  -0.380175306489362
1       |  WALKING_DOWNSTAIRS       |  fBodyBodyGyroJerkMag.meanFreq..       |  -0.0512479640553192
1       |  WALKING_DOWNSTAIRS       |  fBodyBodyGyroJerkMag.std..       |  -0.343698985425532
1       |  WALKING_DOWNSTAIRS       |  fBodyBodyGyroMag.mean..       |  -0.320838543553191
1       |  WALKING_DOWNSTAIRS       |  fBodyBodyGyroMag.meanFreq..       |  0.103971241706383
1       |  WALKING_DOWNSTAIRS       |  fBodyBodyGyroMag.std..       |  -0.372576755361702
1       |  WALKING_DOWNSTAIRS       |  fBodyGyro.mean...X       |  -0.145775970406383
1       |  WALKING_DOWNSTAIRS       |  fBodyGyro.mean...Y       |  -0.361913824
1       |  WALKING_DOWNSTAIRS       |  fBodyGyro.mean...Z       |  -0.0874944736085106
1       |  WALKING_DOWNSTAIRS       |  fBodyGyro.meanFreq...X       |  -0.0375298023191489
1       |  WALKING_DOWNSTAIRS       |  fBodyGyro.meanFreq...Y       |  0.0770894557234043
1       |  WALKING_DOWNSTAIRS       |  fBodyGyro.meanFreq...Z       |  0.1367749584
1       |  WALKING_DOWNSTAIRS       |  fBodyGyro.std...X       |  -0.379436674361702
1       |  WALKING_DOWNSTAIRS       |  fBodyGyro.std...Y       |  -0.458732747446809
1       |  WALKING_DOWNSTAIRS       |  fBodyGyro.std...Z       |  -0.422987665106383
1       |  WALKING_DOWNSTAIRS       |  tBodyAcc.mean...X       |  0.27761534806383
1       |  WALKING_DOWNSTAIRS       |  tBodyAcc.mean...Y       |  -0.0226614158361702
1       |  WALKING_DOWNSTAIRS       |  tBodyAcc.mean...Z       |  -0.116812942382979
1       |  WALKING_DOWNSTAIRS       |  tBodyAcc.std...X       |  0.0463666814446808
1       |  WALKING_DOWNSTAIRS       |  tBodyAcc.std...Y       |  0.262881788951064
1       |  WALKING_DOWNSTAIRS       |  tBodyAcc.std...Z       |  -0.10283790806383
1       |  WALKING_DOWNSTAIRS       |  tBodyAccJerk.mean...X       |  0.110040615569574
1       |  WALKING_DOWNSTAIRS       |  tBodyAccJerk.mean...Y       |  -0.00327959081489362
1       |  WALKING_DOWNSTAIRS       |  tBodyAccJerk.mean...Z       |  -0.0209351677765957
1       |  WALKING_DOWNSTAIRS       |  tBodyAccJerk.std...X       |  0.147249143238298
1       |  WALKING_DOWNSTAIRS       |  tBodyAccJerk.std...Y       |  0.126828014557447
1       |  WALKING_DOWNSTAIRS       |  tBodyAccJerk.std...Z       |  -0.340122023191489
1       |  WALKING_DOWNSTAIRS       |  tBodyAccJerkMag.mean..       |  0.00565516335106383
1       |  WALKING_DOWNSTAIRS       |  tBodyAccJerkMag.std..       |  0.22961718512766
1       |  WALKING_DOWNSTAIRS       |  tBodyAccMag.mean..       |  0.0899511204978723
1       |  WALKING_DOWNSTAIRS       |  tBodyAccMag.std..       |  0.215586334889362
1       |  WALKING_DOWNSTAIRS       |  tBodyGyro.mean...X       |  -0.11594735287234
1       |  WALKING_DOWNSTAIRS       |  tBodyGyro.mean...Y       |  -0.00482329231914894
1       |  WALKING_DOWNSTAIRS       |  tBodyGyro.mean...Z       |  0.097173808906383
1       |  WALKING_DOWNSTAIRS       |  tBodyGyro.std...X       |  -0.320789230008511
1       |  WALKING_DOWNSTAIRS       |  tBodyGyro.std...Y       |  -0.415739144893617
1       |  WALKING_DOWNSTAIRS       |  tBodyGyro.std...Z       |  -0.279418388042553
1       |  WALKING_DOWNSTAIRS       |  tBodyGyroJerk.mean...X       |  -0.0581038498510638
1       |  WALKING_DOWNSTAIRS       |  tBodyGyroJerk.mean...Y       |  -0.0421470257531915
1       |  WALKING_DOWNSTAIRS       |  tBodyGyroJerk.mean...Z       |  -0.0710229816893617
1       |  WALKING_DOWNSTAIRS       |  tBodyGyroJerk.std...X       |  -0.243940592553192
1       |  WALKING_DOWNSTAIRS       |  tBodyGyroJerk.std...Y       |  -0.469396701106383
1       |  WALKING_DOWNSTAIRS       |  tBodyGyroJerk.std...Z       |  -0.218266318606383
1       |  WALKING_DOWNSTAIRS       |  tBodyGyroJerkMag.mean..       |  -0.410872671489362
1       |  WALKING_DOWNSTAIRS       |  tBodyGyroJerkMag.std..       |  -0.343187875404255
1       |  WALKING_DOWNSTAIRS       |  tBodyGyroMag.mean..       |  -0.162188586930426
1       |  WALKING_DOWNSTAIRS       |  tBodyGyroMag.std..       |  -0.274844110531915
1       |  WALKING_DOWNSTAIRS       |  tGravityAcc.mean...X       |  0.861831345531915
1       |  WALKING_DOWNSTAIRS       |  tGravityAcc.mean...Y       |  -0.325780100638298
1       |  WALKING_DOWNSTAIRS       |  tGravityAcc.mean...Z       |  -0.0438890162723404
1       |  WALKING_DOWNSTAIRS       |  tGravityAcc.std...X       |  -0.940361759574468
1       |  WALKING_DOWNSTAIRS       |  tGravityAcc.std...Y       |  -0.940068525531915
1       |  WALKING_DOWNSTAIRS       |  tGravityAcc.std...Z       |  -0.931438313191489
1       |  WALKING_DOWNSTAIRS       |  tGravityAccMag.mean..       |  0.0899511204978723
1       |  WALKING_DOWNSTAIRS       |  tGravityAccMag.std..       |  0.215586334889362
1       |  WALKING_UPSTAIRS       |  angle.X.gravityMean.       |  -0.477698945416667
1       |  WALKING_UPSTAIRS       |  angle.Y.gravityMean.       |  0.373749042708333
1       |  WALKING_UPSTAIRS       |  angle.Z.gravityMean.       |  0.165147457953125
1       |  WALKING_UPSTAIRS       |  angle.tBodyAccJerkMean..gravityMean.       |  -0.00775466904166667
1       |  WALKING_UPSTAIRS       |  angle.tBodyAccMean.gravity.       |  0.0946511080666667
1       |  WALKING_UPSTAIRS       |  angle.tBodyGyroJerkMean.gravityMean.       |  -0.081031303125
1       |  WALKING_UPSTAIRS       |  angle.tBodyGyroMean.gravityMean.       |  0.01538156125
1       |  WALKING_UPSTAIRS       |  fBodyAcc.mean...X       |  -0.266720933270833
1       |  WALKING_UPSTAIRS       |  fBodyAcc.mean...Y       |  0.00992445881854167
1       |  WALKING_UPSTAIRS       |  fBodyAcc.mean...Z       |  -0.281001986202083
1       |  WALKING_UPSTAIRS       |  fBodyAcc.meanFreq...X       |  -0.281748011416667
1       |  WALKING_UPSTAIRS       |  fBodyAcc.meanFreq...Y       |  -0.0618894458958333
1       |  WALKING_UPSTAIRS       |  fBodyAcc.meanFreq...Z       |  -0.236589092316958
1       |  WALKING_UPSTAIRS       |  fBodyAcc.std...X       |  -0.320582414375
1       |  WALKING_UPSTAIRS       |  fBodyAcc.std...Y       |  0.0848802791083333
1       |  WALKING_UPSTAIRS       |  fBodyAcc.std...Z       |  -0.09454497643125
1       |  WALKING_UPSTAIRS       |  fBodyAccJerk.mean...X       |  -0.258639439729167
1       |  WALKING_UPSTAIRS       |  fBodyAccJerk.mean...Y       |  -0.1878421317125
1       |  WALKING_UPSTAIRS       |  fBodyAccJerk.mean...Z       |  -0.522728063333333
1       |  WALKING_UPSTAIRS       |  fBodyAccJerk.meanFreq...X       |  -0.0491142923541667
1       |  WALKING_UPSTAIRS       |  fBodyAccJerk.meanFreq...Y       |  -0.287688885375
1       |  WALKING_UPSTAIRS       |  fBodyAccJerk.meanFreq...Z       |  -0.374218484791667
1       |  WALKING_UPSTAIRS       |  fBodyAccJerk.std...X       |  -0.365415441458333
1       |  WALKING_UPSTAIRS       |  fBodyAccJerk.std...Y       |  -0.243554146666667
1       |  WALKING_UPSTAIRS       |  fBodyAccJerk.std...Z       |  -0.625090981458333
1       |  WALKING_UPSTAIRS       |  fBodyAccMag.mean..       |  -0.14531853915625
1       |  WALKING_UPSTAIRS       |  fBodyAccMag.meanFreq..       |  0.107680395229167
1       |  WALKING_UPSTAIRS       |  fBodyAccMag.std..       |  -0.36672824375
1       |  WALKING_UPSTAIRS       |  fBodyBodyAccJerkMag.mean..       |  -0.189511136902083
1       |  WALKING_UPSTAIRS       |  fBodyBodyAccJerkMag.meanFreq..       |  -0.0119168233583333
1       |  WALKING_UPSTAIRS       |  fBodyBodyAccJerkMag.std..       |  -0.2604238389625
1       |  WALKING_UPSTAIRS       |  fBodyBodyGyroJerkMag.mean..       |  -0.60079849625
1       |  WALKING_UPSTAIRS       |  fBodyBodyGyroJerkMag.meanFreq..       |  0.0467433991041667
1       |  WALKING_UPSTAIRS       |  fBodyBodyGyroJerkMag.std..       |  -0.621820202916667
1       |  WALKING_UPSTAIRS       |  fBodyBodyGyroMag.mean..       |  -0.450612184791667
1       |  WALKING_UPSTAIRS       |  fBodyBodyGyroMag.meanFreq..       |  -0.022752769044375
1       |  WALKING_UPSTAIRS       |  fBodyBodyGyroMag.std..       |  -0.438620401875
1       |  WALKING_UPSTAIRS       |  fBodyGyro.mean...X       |  -0.331643577458333
1       |  WALKING_UPSTAIRS       |  fBodyGyro.mean...Y       |  -0.488086123958333
1       |  WALKING_UPSTAIRS       |  fBodyGyro.mean...Z       |  -0.248601122
1       |  WALKING_UPSTAIRS       |  fBodyGyro.meanFreq...X       |  -0.115324433733333
1       |  WALKING_UPSTAIRS       |  fBodyGyro.meanFreq...Y       |  -0.130357850675
1       |  WALKING_UPSTAIRS       |  fBodyGyro.meanFreq...Z       |  -0.0773418117291667
1       |  WALKING_UPSTAIRS       |  fBodyGyro.std...X       |  -0.476358845625
1       |  WALKING_UPSTAIRS       |  fBodyGyro.std...Y       |  -0.459758488958333
1       |  WALKING_UPSTAIRS       |  fBodyGyro.std...Z       |  -0.218072471479167
1       |  WALKING_UPSTAIRS       |  tBodyAcc.mean...X       |  0.247164790395833
1       |  WALKING_UPSTAIRS       |  tBodyAcc.mean...Y       |  -0.0214121132045833
1       |  WALKING_UPSTAIRS       |  tBodyAcc.mean...Z       |  -0.152513899520833
1       |  WALKING_UPSTAIRS       |  tBodyAcc.std...X       |  -0.304376406458333
1       |  WALKING_UPSTAIRS       |  tBodyAcc.std...Y       |  0.108027279889583
1       |  WALKING_UPSTAIRS       |  tBodyAcc.std...Z       |  -0.112121021220833
1       |  WALKING_UPSTAIRS       |  tBodyAccJerk.mean...X       |  0.0744507839572917
1       |  WALKING_UPSTAIRS       |  tBodyAccJerk.mean...Y       |  -0.00970985514333333
1       |  WALKING_UPSTAIRS       |  tBodyAccJerk.mean...Z       |  0.01948143925
1       |  WALKING_UPSTAIRS       |  tBodyAccJerk.std...X       |  -0.276121886479167
1       |  WALKING_UPSTAIRS       |  tBodyAccJerk.std...Y       |  -0.185648954220833
1       |  WALKING_UPSTAIRS       |  tBodyAccJerk.std...Z       |  -0.5737463525
1       |  WALKING_UPSTAIRS       |  tBodyAccJerkMag.mean..       |  -0.321268911041667
1       |  WALKING_UPSTAIRS       |  tBodyAccJerkMag.std..       |  -0.21738939458125
1       |  WALKING_UPSTAIRS       |  tBodyAccMag.mean..       |  -0.107322679520833
1       |  WALKING_UPSTAIRS       |  tBodyAccMag.std..       |  -0.205977045295833
1       |  WALKING_UPSTAIRS       |  tBodyGyro.mean...X       |  -0.0576912634583333
1       |  WALKING_UPSTAIRS       |  tBodyGyro.mean...Y       |  -0.0320883097395833
1       |  WALKING_UPSTAIRS       |  tBodyGyro.mean...Z       |  0.0688374021666667
1       |  WALKING_UPSTAIRS       |  tBodyGyro.std...X       |  -0.439253058958333
1       |  WALKING_UPSTAIRS       |  tBodyGyro.std...Y       |  -0.466298336666667
1       |  WALKING_UPSTAIRS       |  tBodyGyro.std...Z       |  -0.163995791679167
1       |  WALKING_UPSTAIRS       |  tBodyGyroJerk.mean...X       |  -0.0828858001333333
1       |  WALKING_UPSTAIRS       |  tBodyGyroJerk.mean...Y       |  -0.0424053708458333
1       |  WALKING_UPSTAIRS       |  tBodyGyroJerk.mean...Z       |  -0.0445157481625
1       |  WALKING_UPSTAIRS       |  tBodyGyroJerk.std...X       |  -0.464854363125
1       |  WALKING_UPSTAIRS       |  tBodyGyroJerk.std...Y       |  -0.645491337708333
1       |  WALKING_UPSTAIRS       |  tBodyGyroJerk.std...Z       |  -0.467595961041667
1       |  WALKING_UPSTAIRS       |  tBodyGyroJerkMag.mean..       |  -0.572816438541667
1       |  WALKING_UPSTAIRS       |  tBodyGyroJerkMag.std..       |  -0.597291719166667
1       |  WALKING_UPSTAIRS       |  tBodyGyroMag.mean..       |  -0.219713472958333
1       |  WALKING_UPSTAIRS       |  tBodyGyroMag.std..       |  -0.377532167604167
1       |  WALKING_UPSTAIRS       |  tGravityAcc.mean...X       |  0.790717418541667
1       |  WALKING_UPSTAIRS       |  tGravityAcc.mean...Y       |  -0.416214890416667
1       |  WALKING_UPSTAIRS       |  tGravityAcc.mean...Z       |  -0.195888238891667
1       |  WALKING_UPSTAIRS       |  tGravityAcc.std...X       |  -0.934407739791667
1       |  WALKING_UPSTAIRS       |  tGravityAcc.std...Y       |  -0.92376745375
1       |  WALKING_UPSTAIRS       |  tGravityAcc.std...Z       |  -0.878004056875
1       |  WALKING_UPSTAIRS       |  tGravityAccMag.mean..       |  -0.107322679520833
1       |  WALKING_UPSTAIRS       |  tGravityAccMag.std..       |  -0.205977045295833
2       |  LAYING       |  angle.X.gravityMean.       |  0.552457232083333
2       |  LAYING       |  angle.Y.gravityMean.       |  -0.399009865138889
2       |  LAYING       |  angle.Z.gravityMean.       |  -0.603348695833333
2       |  LAYING       |  angle.tBodyAccJerkMean..gravityMean.       |  0.0484043605875
2       |  LAYING       |  angle.tBodyAccMean.gravity.       |  0.0276393547430556
2       |  LAYING       |  angle.tBodyGyroJerkMean.gravityMean.       |  0.0510977907694444
2       |  LAYING       |  angle.tBodyGyroMean.gravityMean.       |  0.00993819332222222
2       |  LAYING       |  fBodyAcc.mean...X       |  -0.953758542777778
2       |  LAYING       |  fBodyAcc.mean...Y       |  -0.925524703472222
2       |  LAYING       |  fBodyAcc.mean...Z       |  -0.954219235555556
2       |  LAYING       |  fBodyAcc.meanFreq...X       |  -0.224663531040542
2       |  LAYING       |  fBodyAcc.meanFreq...Y       |  0.0878775831008333
2       |  LAYING       |  fBodyAcc.meanFreq...Z       |  0.214869419902778
2       |  LAYING       |  fBodyAcc.std...X       |  -0.945656808055556
2       |  LAYING       |  fBodyAcc.std...Y       |  -0.912562856666667
2       |  LAYING       |  fBodyAcc.std...Z       |  -0.941163951388889
2       |  LAYING       |  fBodyAccJerk.mean...X       |  -0.969570326944444
2       |  LAYING       |  fBodyAccJerk.mean...Y       |  -0.954833264305556
2       |  LAYING       |  fBodyAccJerk.mean...Z       |  -0.970918941666667
2       |  LAYING       |  fBodyAccJerk.meanFreq...X       |  0.0734034055506944
2       |  LAYING       |  fBodyAccJerk.meanFreq...Y       |  -0.12196479475
2       |  LAYING       |  fBodyAccJerk.meanFreq...Z       |  0.0415523452236111
2       |  LAYING       |  fBodyAccJerk.std...X       |  -0.974126068055556
2       |  LAYING       |  fBodyAccJerk.std...Y       |  -0.9589609575
2       |  LAYING       |  fBodyAccJerk.std...Z       |  -0.976833164027778
2       |  LAYING       |  fBodyAccMag.mean..       |  -0.929818990972222
2       |  LAYING       |  fBodyAccMag.meanFreq..       |  0.0988290426666667
2       |  LAYING       |  fBodyAccMag.std..       |  -0.913267251263889
2       |  LAYING       |  fBodyBodyAccJerkMag.mean..       |  -0.962654791527778
2       |  LAYING       |  fBodyBodyAccJerkMag.meanFreq..       |  0.208852833405556
2       |  LAYING       |  fBodyBodyAccJerkMag.std..       |  -0.955635614444444
2       |  LAYING       |  fBodyBodyGyroJerkMag.mean..       |  -0.976638980972222
2       |  LAYING       |  fBodyBodyGyroJerkMag.meanFreq..       |  0.112423708402778
2       |  LAYING       |  fBodyBodyGyroJerkMag.std..       |  -0.972789020833333
2       |  LAYING       |  fBodyBodyGyroMag.mean..       |  -0.946055840972222
2       |  LAYING       |  fBodyBodyGyroMag.meanFreq..       |  -0.0786142233430556
